10054,"Serge Bengono, II",M,23.0,176.0,72.0,Cameroon,CMR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,no value
29136,Duncan Dalnajeneso Danagogo Dokiwari,M,23.0,193.0,no value,Nigeria,NGR,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Super-Heavyweight,Bronze
34017,Ahmad Faraj,M,26.0,167.0,60.0,United Arab Emirates,UAE,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 200 metres Freestyle,no value
35330,Nenad Filipovi,M,33.0,182.0,74.0,Serbia,SRB,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 50 kilometres Walk,no value
9652,Paul Bell,M,20.0,176.0,74.0,South Africa,RSA,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,no value
26582,Dirk de Ridder,M,27.0,187.0,93.0,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Mixed Three Person Keelboat,no value
23137,Jos de Jess Corona Rodrguez,M,30.0,188.0,83.0,Mexico,MEX,2012 Summer,2012,Summer,London,Football,Football Men's Football,Gold
8840,Claude Baux,M,26.0,175.0,64.0,France,FRA,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Men's Canadian Singles, Slalom",no value
30201,Adele du Plooy,F,27.0,168.0,68.0,South Africa,RSA,2008 Summer,2008,Summer,Beijing,Fencing,"Fencing Women's Sabre, Team",no value
30425,Gary Duff,M,29.0,no value,no value,Ireland,IRL,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",no value
314,"Rukayatu ""Ruky"" Abdulai",F,22.0,180.0,59.0,Canada,CAN,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Long Jump,no value
34218,Mahmoud Moustafa Fathalla,M,26.0,165.0,52.0,Egypt,EGY,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",no value
15749,Enrico Bruna,M,25.0,no value,no value,Bucintoro Venezia,ITA,1906 Summer,1906,Summer,Athina,Rowing,Rowing Men's Coxed Fours,Gold
1079,Konrad Affolter,M,26.0,187.0,87.0,Switzerland,SUI,1980 Summer,1980,Summer,Moskva,Handball,Handball Men's Handball,no value
1083,Gharib Afifi,M,no value,no value,no value,Egypt,EGY,1948 Summer,1948,Summer,London,Boxing,Boxing Men's Welterweight,no value
17922,Alberto Canlas,M,20.0,171.0,56.0,Philippines,PHI,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Bantamweight,no value
7478,Bandiin Altangerel,M,27.0,183.0,75.0,Mongolia,MGL,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Middleweight,no value
1157,Olivr gh,M,17.0,187.0,78.0,Hungary,HUN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 200 metres Backstroke,no value
2651,Sara Anneli Algotsson Ostholt,F,37.0,163.0,56.0,Sweden,SWE,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",no value
10733,Jens-Peter Berndt,M,25.0,198.0,81.0,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 200 metres Backstroke,no value
13185,Jolto dos Santos Bonfim,M,27.0,181.0,70.0,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 110 metres Hurdles,no value
1485,Yutaka Aihara,M,21.0,156.0,55.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Rings,no value
7301,Guy Balland,M,31.0,175.0,71.0,France,FRA,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,no value
