17321,Caio Eduardo de Mello Cazziolato,M,21.0,195.0,89.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Men's Basketball,no value
16197,"Kenneth Frederick ""Ken"" Buffin",M,24.0,163.0,64.0,Great Britain,GBR,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Parallel Bars,no value
9578,Valeri Belenki,M,22.0,163.0,59.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Individual All-Around,Bronze
9398,Jochen Friedrich Behle,M,31.0,183.0,73.0,Germany,GER,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,no value
1482,"Ingeborg ""Inge"" Aigner (-Weichert)",F,21.0,172.0,67.0,Austria,AUT,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Women's 80 metres Hurdles,no value
23301,Luis Antonio Costa,M,23.0,173.0,74.0,Argentina,ARG,1976 Summer,1976,Summer,Montreal,Hockey,Hockey Men's Hockey,no value
32287,Helena Elisabeth Elinder (-Wielinder),F,22.0,no value,no value,Sweden,SWE,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Women's epee, Individual",no value
28083,Danilo Di Luca,M,24.0,177.0,64.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Men's Road Race, Individual",no value
6756,Juan Ramn Bez Maurio,M,25.0,189.0,80.0,Puerto Rico,PUR,1960 Summer,1960,Summer,Roma,Basketball,Basketball Men's Basketball,no value
16018,"Georges Eugne William ""Go"" Buchard",M,34.0,170.0,no value,France,FRA,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's epee, Team",Silver
23721,Rosanna Lee Crawford,F,21.0,180.0,67.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Women's 7.5 kilometres Sprint,no value
34860,Mara del Pilar Fernndez Julin,F,37.0,180.0,75.0,Spain,ESP,2000 Summer,2000,Summer,Sydney,Shooting,"Shooting Women's Sporting Pistol, 25 metres",no value
13269,Louis Bernard Bonnier,M,71.0,no value,no value,France,FRA,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",no value
10867,Marcello Bertinetti,M,23.0,no value,no value,Italy,ITA,1908 Summer,1908,Summer,London,Fencing,"Fencing Men's epee, Individual",no value
22561,Geoffrey John Colyer,M,21.0,no value,no value,Great Britain,GBR,1952 Summer,1952,Summer,Helsinki,Canoeing,"Canoeing Men's Kayak Singles, 10,000 metres",no value
25733,Karyn Dale Davis-Gojnich,F,27.0,171.0,70.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Women's Two Person Dinghy,no value
22569,Gianni Comandini,M,23.0,186.0,80.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,no value
29768,Robert Stanley Dow,M,27.0,182.0,68.0,United States,USA,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Men's Sabre, Team",no value
30182,Du Xiujie,F,24.0,176.0,64.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 200 metres,no value
7961,Jennifer-Kirsten Barnes,F,24.0,175.0,75.0,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxless Fours,Gold
1259,"Natalia Irina ""Natasha"" Aguilar Komissarova",F,18.0,163.0,54.0,Costa Rica,CRC,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 200 metres Freestyle,no value
33190,Gabriel Esparza Prez,M,27.0,172.0,58.0,Spain,ESP,2000 Summer,2000,Summer,Sydney,Taekwondo,Taekwondo Men's Flyweight,Silver
31617,Viktria Egri,F,18.0,168.0,57.0,Hungary,HUN,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Women's Air Pistol, 10 metres",no value
15093,Rowena Bright,F,21.0,162.0,62.0,Australia,AUS,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Combined,no value
17210,Oscar Caceres Lpez,M,48.0,171.0,67.0,Peru,PER,1980 Summer,1980,Summer,Moskva,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",no value
6695,Ahmed Badr,M,27.0,185.0,85.0,Egypt,EGY,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,no value
9273,"Daniela ""Dja"" Bedov",F,17.0,171.0,52.0,Czech Republic,CZE,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Women's Doubles,no value
9254,"Richard Andrew ""Dick"" Beckner",M,28.0,167.0,64.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Floor Exercise,no value
12715,Antonella Bogarn,F,16.0,170.0,66.0,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 10 kilometres Open Water,no value
21739,"Thofhiel ""Theo"" Claessens",M,31.0,188.0,83.0,Belgium,BEL,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",no value
18033,Lee Capes (-Nobbs),F,26.0,170.0,60.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,Gold
12639,dn Bodor (Krausz-),M,30.0,no value,no value,Hungary,HUN,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 400 metres,no value
30605,Antal Dunai (Dujmov),M,25.0,183.0,78.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Football,Football Men's Football,Gold
14342,"Robert Alexander ""Rob"" Boyd",M,21.0,185.0,84.0,Canada,CAN,1988 Winter,1988,Winter,Calgary,Alpine Skiing,Alpine Skiing Men's Combined,no value
8525,Waldemar Romuald Baszanowski,M,37.0,165.0,65.5,Poland,POL,1972 Summer,1972,Summer,Munich,Weightlifting,Weightlifting Men's Lightweight,no value
23958,Perry Rothrock Crosswhite,M,24.0,206.0,92.0,Australia,AUS,1972 Summer,1972,Summer,Munich,Basketball,Basketball Men's Basketball,no value
28665,Yi Ding,M,37.0,166.0,68.0,Austria,AUT,1996 Summer,1996,Summer,Atlanta,Table Tennis,Table Tennis Men's Singles,no value
21470,Mykola Fedorovych Chuzhykov,M,30.0,178.0,76.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",no value
7272,"Nikolaus ""Klaus"" Balkenhol",M,52.0,178.0,83.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Dressage, Individual",Bronze
18031,Pano Capronis,M,21.0,175.0,80.0,Switzerland,SUI,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 400 metres Freestyle,no value
5608,Paul Askham,M,25.0,173.0,66.0,Great Britain,GBR,1988 Winter,1988,Winter,Calgary,Figure Skating,Figure Skating Mixed Ice Dancing,no value
31944,Badawi El-Bedewi,M,22.0,no value,no value,Egypt,EGY,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Featherweight,no value
17720,John Campbell,M,29.0,no value,no value,United States Virgin Islands,ISV,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Slalom,no value
4758,Mariano Aquino,M,19.0,173.0,78.0,Guam,GUM,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Half-Middleweight,no value
26983,Gervasio Deferr ngel,M,19.0,166.0,69.0,Spain,ESP,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Floor Exercise,no value
18012,Roger James Capan,M,22.0,191.0,93.0,United States,USA,1968 Winter,1968,Winter,Grenoble,Speed Skating,"Speed Skating Men's 1,500 metres",no value
14374,Raelene Ann Boyle,F,25.0,168.0,57.0,Australia,AUS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Women's 4 x 100 metres Relay,no value
17946,Stphanie Cano,F,30.0,160.0,58.0,France,FRA,2004 Summer,2004,Summer,Athina,Handball,Handball Women's Handball,no value
25399,Roddy Darragon,M,26.0,183.0,79.0,France,FRA,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's Sprint,no value
25098,Georgeta Damian-Andrunache,F,28.0,178.0,75.0,Romania,ROU,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxless Pairs,Gold
7243,"Randolph Benito ""Johnny"" Balentina",M,33.0,186.0,82.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,no value
3070,Malin Therse Alshammar,F,26.0,180.0,64.0,Sweden,SWE,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 50 metres Freestyle,no value
25617,"Edward ""Eddie"" Davies",M,26.0,no value,no value,Ghana,GHA,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Light-Middleweight,no value
15058,Peter Alan John Bridge,M,24.0,193.0,92.0,Great Britain,GBR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,no value
22233,"Salvatore ""Sam"" Coffa",M,28.0,152.0,56.0,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Weightlifting,Weightlifting Men's Bantamweight,no value
26927,Mary Thereza Decker-Slaney (-Tabb-),F,30.0,168.0,51.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Women's 3,000 metres",no value
30416,Henri Duez,M,22.0,169.0,64.0,France,FRA,1960 Summer,1960,Summer,Roma,Cycling,Cycling Men's 100 kilometres Team Time Trial,no value
5329,Nicols Arsel,M,19.0,170.0,71.0,Argentina,ARG,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Downhill,no value
31184,Heidi Earp,F,19.0,170.0,57.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,no value
24526,Agatha Czaplicki,F,16.0,167.0,57.0,Switzerland,SUI,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 200 metres Breaststroke,no value
5602,Holger Olenius Heinrich Jrgensen Askehave,M,23.0,no value,no value,Denmark,DEN,1924 Summer,1924,Summer,Paris,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",no value
30404,Peter Due,M,32.0,176.0,75.0,Denmark,DEN,1980 Summer,1980,Summer,Moskva,Sailing,Sailing Mixed Multihull,Silver
